Region,City,Latitude,Longitude,Season,Rainfall,Temperature,Humidity,SoilMoisture,RiverLevel,WindSpeed,Pressure,PopulationDensity,InfrastructureIndex,PrimaryThreat,RiskLevel
Delhi,New Delhi,28.69340546430365,77.2986362968749,Monsoon,361.8,37.7,96.5,82.8,9.22,18.7,1010.8,16164,4.9,Flood,High
Gujarat,Ahmedabad,23.084349759145606,72.63252677903665,Winter,25.7,12.5,31.8,44.2,1.35,14.5,1009.6,20319,8.7,None,Low
West Bengal,Kolkata,22.476823315306092,88.3626413047449,Monsoon,320.4,12.6,80.7,94.3,6.56,5.4,1006.7,17383,3.1,None,Low
Kerala,Kochi,9.86676055702267,76.18344692925773,Winter,38.1,27.5,55.8,47.2,2.37,10.8,1002.3,24368,5.0,None,Low
Rajasthan,Jaipur,26.91149027151604,75.86359436794751,Summer,10.1,45.2,32.4,13.5,3.59,19.1,1005.6,18987,5.5,None,Low
West Bengal,Kolkata,22.627179453088026,88.33998161554025,Summer,39.5,40.9,33.1,4.4,4.96,7.0,1002.1,20131,6.9,None,Low
West Bengal,Kolkata,22.583500181895932,88.325533457099,Summer,45.7,39.8,22.6,0.2,3.48,10.4,1001.9,20774,2.5,None,Low
Uttarakhand,Dehradun,30.391898076418762,77.95422916122634,Monsoon,373.7,20.1,70.5,84.3,7.48,9.8,1010.4,15330,8.5,Flood,Moderate
Assam,Guwahati,26.210364409554643,91.66517520863128,Monsoon,643.2,39.5,74.5,90.6,6.54,8.2,1000.9,6384,8.6,None,Low
Maharashtra,Mumbai,19.063163207061475,72.89994230405675,Summer,42.3,39.8,17.5,16.1,1.88,5.7,1009.1,19357,4.4,None,Low
Maharashtra,Mumbai,19.108157353683346,72.89688857796638,Summer,9.8,43.5,20.9,7.4,1.11,6.8,1001.0,14369,2.5,Drought,Moderate
Tamil Nadu,Chennai,13.020317134067904,80.3136236014212,Monsoon,790.4,17.5,74.9,87.2,9.0,9.1,1003.5,16071,6.3,Flood,High
Gujarat,Ahmedabad,22.94913473709589,72.5587771492832,Winter,11.6,36.3,60.3,37.0,2.86,16.8,1000.3,21796,6.6,None,Low
Odisha,Bhubaneswar,20.31262875632979,85.7737297024018,Post-Monsoon,44.0,14.6,29.9,38.8,4.87,15.5,1008.1,14788,3.3,None,Low
Maharashtra,Mumbai,19.022016423759233,72.84778238386875,Winter,40.6,20.8,38.1,19.5,1.68,7.7,1009.5,15596,3.4,None,Low
Gujarat,Ahmedabad,23.097263953564095,72.55475319220515,Monsoon,358.9,27.5,91.5,87.1,5.45,16.9,1007.3,23863,8.0,None,Low
Maharashtra,Mumbai,19.004777542348798,72.84425971996086,Post-Monsoon,12.4,20.3,42.2,20.9,1.61,9.8,1000.7,5528,2.9,None,Low
West Bengal,Kolkata,22.643424745070675,88.43809715044844,Winter,27.5,12.8,71.9,32.1,4.7,11.4,1001.4,24685,3.5,None,Low
Gujarat,Ahmedabad,22.93087610536835,72.53888669839314,Summer,8.9,42.1,12.0,9.5,1.14,11.5,1000.2,12855,8.7,Drought,Moderate
Rajasthan,Jaipur,26.819916673718183,75.81956030399719,Post-Monsoon,11.3,13.0,32.7,19.2,1.84,5.4,1004.4,16573,5.9,None,Low
Gujarat,Ahmedabad,22.995637809138444,72.5479691716376,Monsoon,124.5,30.8,74.8,87.7,5.37,16.5,1011.7,17130,2.2,None,Low
West Bengal,Kolkata,22.48651444609526,88.43991882261524,Summer,7.1,35.9,28.8,12.0,2.15,17.9,1014.2,18463,3.6,Drought,Moderate
Uttarakhand,Dehradun,30.226300882574066,78.06656414136658,Post-Monsoon,48.4,13.6,23.8,51.8,3.15,13.5,1000.7,8395,7.7,None,Low
West Bengal,Kolkata,22.511572228032207,88.30248993918134,Post-Monsoon,2.5,18.4,74.9,38.7,4.17,13.4,1004.8,24749,7.5,None,Low
Assam,Guwahati,26.082689173912367,91.68173992237345,Monsoon,653.6,13.6,70.2,95.9,5.1,7.9,1000.2,7042,7.4,None,Low
Uttarakhand,Dehradun,30.341765496883657,78.05684283446035,Post-Monsoon,3.3,13.6,23.0,32.1,1.84,11.7,1010.1,11590,6.3,None,Low
Kerala,Kochi,10.026144297650747,76.21102936375324,Winter,45.4,39.4,60.4,52.2,2.36,18.3,1005.2,2337,5.4,None,Low
Uttarakhand,Dehradun,30.325504938442382,78.0813388206499,Winter,48.3,24.6,73.3,22.2,1.95,9.7,1004.8,14568,5.6,None,Low
Kerala,Kochi,9.98565892684844,76.34559621124374,Summer,26.4,43.1,29.8,12.1,4.11,17.8,1004.3,17000,2.4,None,Low
Tamil Nadu,Chennai,13.14183852291226,80.23055100818941,Summer,5.4,46.6,12.5,7.6,1.03,7.0,1009.8,3845,2.4,Drought,Moderate
Assam,Guwahati,26.097546848652346,91.64846879901086,Post-Monsoon,39.2,17.3,33.7,22.5,4.69,7.1,1008.0,18963,6.8,None,Low
Gujarat,Ahmedabad,23.094954987222142,72.48323407181074,Summer,12.3,37.7,27.4,4.9,2.11,9.1,1014.9,22030,4.1,None,Low
Maharashtra,Mumbai,19.167626125213403,72.94325607604053,Monsoon,798.7,15.6,93.6,95.7,7.43,8.6,1005.3,21388,6.8,Flood,High
Tamil Nadu,Chennai,13.040687282049783,80.32231396078834,Monsoon,241.6,13.0,80.3,94.6,9.98,17.1,1011.5,21230,7.2,None,Low
Maharashtra,Mumbai,19.033673466966512,72.90549906149343,Winter,8.0,10.1,46.1,71.3,4.86,5.9,1000.6,19360,7.0,None,Low
Kerala,Kochi,10.002186015831914,76.18923608619257,Winter,22.8,13.5,43.5,53.2,1.13,18.8,1011.4,5085,7.9,None,Low
Tamil Nadu,Chennai,13.167822403467975,80.35146708940505,Monsoon,688.4,23.7,83.9,88.0,5.55,12.3,1006.0,2509,6.1,None,Low
Kerala,Kochi,9.839026582432243,76.2680623977268,Winter,29.5,19.8,24.9,23.6,1.86,15.0,1007.9,1574,7.6,None,Low
Odisha,Bhubaneswar,20.312536541547445,85.8170444370818,Summer,12.6,39.3,22.0,13.7,1.11,11.4,1013.1,20638,6.5,None,Low
Uttarakhand,Dehradun,30.373802750493777,77.96875185696749,Winter,19.1,34.9,77.1,75.4,1.04,18.4,1011.0,3630,7.4,None,Low
Assam,Guwahati,26.19393323346316,91.73298912047026,Post-Monsoon,38.6,37.9,23.1,36.0,4.41,19.7,1009.7,19520,2.0,None,Low
Delhi,New Delhi,28.63182652343568,77.22731721162644,Monsoon,144.7,13.2,79.3,98.8,6.14,9.1,1006.4,5288,4.3,None,Low
Odisha,Bhubaneswar,20.283137455659315,85.82519146927424,Monsoon,716.0,26.4,81.7,93.5,8.41,8.7,1012.5,1187,7.4,Flood,Moderate
Tamil Nadu,Chennai,13.148095451131912,80.19871413776006,Winter,44.7,35.7,58.5,49.4,4.17,16.8,1008.2,9346,3.1,None,Low
Gujarat,Ahmedabad,23.10111228014062,72.65753512550778,Winter,42.0,21.4,48.4,37.9,4.38,5.1,1003.6,3849,5.0,None,Low
Uttarakhand,Dehradun,30.405790670761256,78.04477628888748,Winter,11.2,24.2,41.2,51.4,1.66,16.7,1013.7,14752,3.7,None,Low
West Bengal,Kolkata,22.641535533285374,88.3383338116306,Winter,21.8,22.8,29.4,54.8,2.1,11.2,1010.2,2209,7.3,None,Low
West Bengal,Kolkata,22.487831077276944,88.42725958034166,Post-Monsoon,29.5,28.6,54.7,22.0,2.12,15.0,1010.6,23074,7.3,None,Low
Kerala,Kochi,9.995089086397611,76.19344216695725,Post-Monsoon,12.0,19.1,51.9,18.2,1.41,16.7,1003.5,11389,6.8,None,Low
Tamil Nadu,Chennai,13.014237912088674,80.3677273808625,Post-Monsoon,45.1,21.3,77.4,23.9,1.76,13.5,1009.4,22103,6.5,None,Low
Gujarat,Ahmedabad,23.06083562974935,72.47993685385079,Monsoon,388.0,13.4,87.5,86.6,6.67,18.2,1011.1,22135,2.8,None,Low
Uttarakhand,Dehradun,30.342616740680963,78.1172126258444,Winter,17.1,15.9,36.8,63.1,4.85,13.3,1009.4,4580,7.7,None,Low
Rajasthan,Jaipur,26.854883377421533,75.83973753192733,Post-Monsoon,11.7,20.8,64.0,47.5,4.68,12.6,1001.0,10506,4.1,None,Low
Rajasthan,Jaipur,27.005490527315306,75.83615790536203,Post-Monsoon,31.4,36.5,73.9,12.6,1.87,7.4,1012.0,3438,8.6,None,Low
Delhi,New Delhi,28.694587626233258,77.27792536016956,Monsoon,331.4,20.8,80.7,86.5,8.93,18.9,1003.0,21009,7.2,Flood,High
West Bengal,Kolkata,22.542503358893445,88.37126556831677,Monsoon,611.4,14.1,95.4,81.2,4.24,9.1,1012.0,11334,7.3,None,Low
Uttarakhand,Dehradun,30.329856059095896,78.08763423100638,Summer,22.0,45.6,15.1,1.2,3.23,19.0,1007.7,4084,7.4,None,Low
Assam,Guwahati,26.065937001165686,91.78635448371942,Winter,23.2,32.2,52.3,73.2,4.16,12.6,1006.4,17412,2.5,None,Low
West Bengal,Kolkata,22.651940316031492,88.30259446633029,Monsoon,595.9,11.5,95.1,88.9,4.77,10.3,1007.2,14798,4.2,None,Low
Maharashtra,Mumbai,19.161619211903233,72.95273352697917,Monsoon,252.7,36.1,71.3,97.6,6.1,7.6,1001.4,1659,5.0,None,Low
Rajasthan,Jaipur,26.827153086789192,75.85973771333829,Post-Monsoon,14.8,15.2,74.7,56.8,4.85,11.4,1011.1,9392,7.9,None,Low
Delhi,New Delhi,28.69968491147786,77.22182331148788,Monsoon,328.7,13.0,89.1,89.9,4.39,14.3,1003.1,15559,8.5,None,Low
Uttarakhand,Dehradun,30.37089897944612,77.96410395454616,Post-Monsoon,20.9,21.2,30.2,12.7,1.93,10.3,1000.5,23113,8.1,None,Low
Gujarat,Ahmedabad,23.009197876489907,72.6296789451417,Winter,30.0,31.1,45.2,55.1,1.04,19.2,1001.9,9139,8.6,None,Low
Delhi,New Delhi,28.602310582695576,77.26719109574454,Post-Monsoon,33.2,27.9,33.0,10.6,4.24,13.9,1014.2,1753,6.8,None,Low
Delhi,New Delhi,28.6857539621381,77.18173941808035,Monsoon,308.3,18.5,89.1,81.5,5.88,13.2,1007.3,17841,6.3,None,Low
Rajasthan,Jaipur,26.876875019991907,75.8426925501832,Monsoon,151.5,24.0,95.3,97.0,5.6,6.2,1010.4,13101,2.7,None,Low
Uttarakhand,Dehradun,30.278969076886415,78.04184669600816,Summer,11.5,46.3,10.3,17.1,3.89,11.2,1012.4,14047,6.1,None,Low
West Bengal,Kolkata,22.66979420299568,88.30785053227304,Post-Monsoon,14.4,16.5,21.3,70.0,1.85,18.2,1011.2,17930,4.5,None,Low
Tamil Nadu,Chennai,13.05094842491651,80.29062760779134,Summer,9.9,41.7,16.3,18.5,3.47,7.5,1012.0,7357,3.6,None,Low
Odisha,Bhubaneswar,20.340946348001946,85.79225485777974,Summer,34.9,37.5,35.8,6.2,4.37,8.1,1000.1,979,3.7,None,Low
Kerala,Kochi,10.011876154864078,76.28901900072849,Monsoon,274.2,23.2,72.8,99.6,7.54,19.7,1004.2,16040,6.5,None,Low
Maharashtra,Mumbai,19.149279747605316,72.7993558225913,Summer,22.3,45.2,17.4,10.1,1.17,18.4,1002.5,16892,4.5,None,Low
Odisha,Bhubaneswar,20.33237010490433,85.7822026338554,Post-Monsoon,13.6,14.8,73.3,47.8,1.16,6.3,1004.4,21606,8.8,None,Low
Odisha,Bhubaneswar,20.38346162022021,85.84898395659143,Summer,23.2,45.8,39.3,10.2,2.02,17.8,1012.5,23350,4.4,None,Low
Rajasthan,Jaipur,26.990457153734525,75.76822914731,Summer,33.0,38.6,37.5,6.9,2.58,7.2,1008.3,18371,4.7,None,Low
West Bengal,Kolkata,22.66697662948878,88.40982639644501,Summer,29.3,42.4,10.8,8.3,2.04,6.0,1007.1,20582,2.7,None,Low
Uttarakhand,Dehradun,30.388987804131364,77.964634003548,Winter,7.3,25.2,51.8,41.6,1.45,7.7,1006.2,8766,6.4,None,Low
West Bengal,Kolkata,22.480895880295773,88.33492365182661,Winter,13.0,22.2,23.8,77.7,2.47,9.8,1004.2,5789,8.9,None,Low
Kerala,Kochi,9.925264109445301,76.32772658902249,Monsoon,302.4,31.1,87.7,94.3,7.69,16.4,1003.9,20776,5.7,Flood,High
Tamil Nadu,Chennai,13.065563144244619,80.31258556052825,Summer,45.3,36.9,16.7,6.0,4.74,15.7,1014.2,23171,3.8,None,Low
Tamil Nadu,Chennai,13.123556020975306,80.29666907141329,Post-Monsoon,34.5,15.4,56.9,68.8,4.08,7.8,1001.2,21021,4.9,None,Low
Rajasthan,Jaipur,27.003066241850053,75.79674406867282,Post-Monsoon,16.0,36.4,46.1,23.1,4.94,7.5,1001.0,24401,6.3,None,Low
Assam,Guwahati,26.21822514366239,91.74861436240504,Post-Monsoon,28.9,26.0,72.5,21.9,3.68,19.7,1014.9,3607,8.2,None,Low
Kerala,Kochi,9.892995300816859,76.30639055669378,Post-Monsoon,35.5,14.6,50.3,18.6,2.12,9.8,1001.9,20326,7.4,None,Low
Rajasthan,Jaipur,26.937804017007,75.69015708040999,Summer,43.4,36.2,13.5,14.4,1.68,12.5,1006.4,1400,8.4,None,Low
Maharashtra,Mumbai,19.093920060139816,72.88686936228468,Monsoon,555.7,24.3,96.5,84.1,7.07,15.6,1000.1,10837,4.0,Flood,High
Delhi,New Delhi,28.551192154932675,77.22073908636196,Winter,28.3,24.9,49.8,46.7,3.16,11.3,1012.4,23437,2.2,None,Low
Odisha,Bhubaneswar,20.319252184058392,85.78948074905054,Post-Monsoon,9.1,20.9,35.6,38.9,3.62,14.8,1009.4,16930,7.0,None,Low
Rajasthan,Jaipur,26.85492661574858,75.72267464775054,Winter,27.7,36.4,24.2,77.9,1.63,11.6,1000.5,8582,5.0,None,Low
Tamil Nadu,Chennai,13.035577496457456,80.2087103983789,Monsoon,220.4,29.4,71.0,95.3,7.61,5.8,1008.2,13967,6.8,None,Low
West Bengal,Kolkata,22.5120030873293,88.27622945335871,Monsoon,433.0,38.9,87.9,89.1,7.17,11.5,1011.9,17628,7.1,Flood,Moderate
West Bengal,Kolkata,22.5427550108236,88.2869012522999,Winter,15.8,21.1,51.1,29.7,4.95,17.9,1008.5,4150,3.4,None,Low
Kerala,Kochi,9.994194656502271,76.31701699573382,Winter,16.8,22.8,48.2,77.4,4.15,10.0,1004.8,6681,3.6,None,Low
Kerala,Kochi,10.004437016823163,76.30604016635051,Summer,27.4,43.8,38.7,1.0,2.43,5.8,1006.6,2394,7.3,None,Low
Uttarakhand,Dehradun,30.242779811384523,77.95860923998255,Monsoon,218.9,19.1,80.9,96.9,9.03,19.5,1003.6,18896,3.0,None,Low
Maharashtra,Mumbai,19.064432093968918,72.85077632310856,Post-Monsoon,31.2,32.6,25.7,21.6,3.38,11.9,1010.2,7923,4.8,None,Low
Uttarakhand,Dehradun,30.250039287815316,77.93890656958062,Summer,30.9,45.6,31.6,13.4,4.95,15.4,1004.5,20843,8.3,None,Low
Odisha,Bhubaneswar,20.241577279394278,85.85269887281888,Monsoon,527.9,33.2,71.9,82.2,7.07,9.8,1010.7,9387,8.1,Flood,Moderate
Odisha,Bhubaneswar,20.214425113423907,85.87493050039095,Monsoon,568.5,22.4,99.5,93.3,5.64,17.2,1009.9,15099,3.3,None,Low
West Bengal,Kolkata,22.58317433067724,88.3529821074674,Summer,26.7,42.3,15.1,19.3,3.5,17.8,1010.8,15891,3.3,None,Low
Gujarat,Ahmedabad,22.99788067902187,72.47551215943103,Monsoon,116.6,39.1,72.8,87.1,8.21,17.5,1009.8,6839,3.9,None,Low
Tamil Nadu,Chennai,13.109007576972736,80.28238977667385,Monsoon,495.5,28.8,72.8,99.3,6.65,18.2,1002.9,10785,2.6,None,Low
Uttarakhand,Dehradun,30.229941205973986,78.05554558962005,Winter,1.6,35.5,25.4,34.1,3.94,18.7,1006.0,11976,6.9,None,Low
Gujarat,Ahmedabad,22.994728312391803,72.60590324808923,Winter,46.2,39.6,66.4,79.2,1.93,18.4,1001.1,8007,5.2,None,Low
Maharashtra,Mumbai,19.051490730768787,72.84342767589939,Monsoon,256.4,37.1,78.5,98.5,8.74,8.6,1005.6,17785,6.8,None,Low
West Bengal,Kolkata,22.647217904004577,88.2899994969955,Monsoon,410.7,14.7,73.1,85.3,4.98,19.6,1010.7,2954,4.2,None,Low
West Bengal,Kolkata,22.581826475576673,88.2788530221736,Winter,29.7,36.9,70.8,63.3,4.76,12.1,1007.5,10940,4.2,None,Low
Odisha,Bhubaneswar,20.248220540742054,85.80341663822618,Monsoon,242.8,38.1,92.8,84.8,6.86,14.8,1014.2,18214,7.3,None,Low
Maharashtra,Mumbai,19.153956843002923,72.83311410158764,Post-Monsoon,46.3,30.6,21.5,58.1,1.91,7.1,1005.1,2586,6.7,None,Low
Odisha,Bhubaneswar,20.2067352104813,85.83195429987714,Monsoon,551.4,16.0,91.9,83.5,6.81,8.5,1014.5,22069,2.2,None,Low
Rajasthan,Jaipur,26.953798596947987,75.74389220655324,Winter,37.0,20.2,76.1,32.2,4.04,7.7,1010.2,21923,4.7,None,Low
Gujarat,Ahmedabad,23.025637436700332,72.6631524956176,Summer,4.8,35.1,19.4,19.5,1.17,17.5,1000.1,16534,8.9,None,Low
West Bengal,Kolkata,22.51119041404856,88.45793630712062,Summer,5.7,39.7,32.3,4.1,1.35,17.5,1000.5,23162,8.1,Drought,Moderate
Gujarat,Ahmedabad,23.08831996106544,72.48322005543136,Winter,2.6,39.0,57.8,51.4,2.45,13.3,1005.1,2953,4.1,None,Low
Delhi,New Delhi,28.661359851621274,77.29119536731972,Post-Monsoon,34.3,39.6,37.5,34.6,4.87,12.5,1013.8,19572,8.5,None,Low
West Bengal,Kolkata,22.563750116385414,88.42057044977197,Post-Monsoon,16.9,18.4,64.9,37.1,3.18,10.6,1000.0,10372,8.1,None,Low
Rajasthan,Jaipur,26.85669849130913,75.85092681745378,Monsoon,293.7,36.4,84.4,90.5,7.34,12.6,1009.5,16519,4.0,None,Low
Assam,Guwahati,26.178760848165258,91.76307102974795,Winter,39.6,36.9,72.9,35.3,2.81,13.1,1008.2,15308,8.2,None,Low
Maharashtra,Mumbai,19.08712536804547,72.82911513415537,Post-Monsoon,41.8,30.7,53.7,15.1,1.17,14.9,1003.4,10846,3.7,None,Low
Delhi,New Delhi,28.684561921328743,77.19901036926396,Summer,23.8,37.7,38.4,9.7,4.28,18.2,1011.5,3320,4.1,None,Low
Delhi,New Delhi,28.546140034690072,77.11224349011297,Monsoon,220.3,12.1,78.1,93.1,7.04,9.7,1009.6,2881,8.8,None,Low
Gujarat,Ahmedabad,23.038274355448795,72.58529710532522,Winter,33.6,11.7,47.1,60.4,1.07,12.0,1000.5,3504,3.4,None,Low
Maharashtra,Mumbai,19.088087121249416,72.91071069706253,Post-Monsoon,4.5,38.2,24.6,72.9,2.22,14.1,1013.9,20604,6.8,None,Low
Rajasthan,Jaipur,26.958198849338984,75.74807783753131,Monsoon,262.0,37.1,75.7,87.1,4.03,18.8,1005.0,14705,4.8,None,Low
Rajasthan,Jaipur,26.88823446585401,75.76468190654573,Summer,10.5,41.7,38.0,13.3,3.25,16.8,1008.4,17840,2.9,None,Low
Maharashtra,Mumbai,19.07970768250274,72.89380974879381,Post-Monsoon,36.3,16.3,36.9,73.5,1.54,8.0,1011.4,15860,3.5,None,Low
Uttarakhand,Dehradun,30.26046118455739,78.10160378499258,Winter,4.5,18.8,44.2,17.8,4.46,18.6,1014.8,9092,4.1,None,Low
Gujarat,Ahmedabad,23.042513221636533,72.47223263043179,Post-Monsoon,5.2,35.1,29.6,55.3,4.44,9.3,1011.0,14684,5.6,None,Low
Gujarat,Ahmedabad,23.10600307910274,72.60380548219246,Post-Monsoon,318.2,10.9,76.8,26.9,2.54,92.5,958.5,23783,5.1,None,Low
Assam,Guwahati,26.154578473891437,91.6482936547004,Winter,23.5,20.6,66.1,45.3,1.1,12.5,1008.1,18747,5.1,None,Low
Uttarakhand,Dehradun,30.284267337949156,77.97696965956861,Summer,44.1,44.6,11.3,12.3,3.83,16.3,1011.8,24698,8.3,None,Low
Gujarat,Ahmedabad,22.945102818153085,72.55232206592538,Winter,1.0,10.6,35.3,10.1,3.22,19.7,1010.1,21062,2.2,None,Low
Rajasthan,Jaipur,27.002480131159317,75.7950056508357,Monsoon,286.6,35.2,97.4,94.4,6.26,17.2,1014.3,1983,6.4,None,Low
Assam,Guwahati,26.134546668415616,91.80118006331395,Summer,47.9,47.2,22.5,13.6,4.45,7.8,1012.6,10942,3.3,None,Low
Kerala,Kochi,9.95719787278782,76.23460227859684,Monsoon,551.7,21.9,97.6,82.0,4.39,5.1,1004.9,4531,8.3,None,Low
West Bengal,Kolkata,22.580979701515158,88.42921899082262,Summer,29.1,44.1,21.9,7.4,1.13,12.6,1001.4,9417,6.7,None,Low
Assam,Guwahati,26.116947719042177,91.66038633122707,Summer,35.6,38.5,10.8,10.4,2.41,7.1,1008.7,1049,7.6,None,Low
Maharashtra,Mumbai,19.123062572655805,72.80336238129259,Summer,49.7,35.2,12.9,8.8,2.78,17.3,1001.1,20572,9.0,None,Low
Gujarat,Ahmedabad,22.94693877024343,72.66869693384028,Monsoon,266.0,15.1,73.8,95.3,5.77,17.0,1002.6,5171,8.6,None,Low
Odisha,Bhubaneswar,20.29224293495126,85.83086179859431,Winter,40.3,13.7,60.9,44.4,1.85,6.2,1006.3,15790,4.6,None,Low
Assam,Guwahati,26.133169643458242,91.73746732104296,Post-Monsoon,26.1,21.6,79.3,12.1,3.79,9.4,1009.2,6018,6.2,None,Low
Delhi,New Delhi,28.60885446989639,77.18758491028969,Winter,34.0,39.0,71.7,19.0,3.36,16.3,1000.4,11546,4.4,None,Low
Assam,Guwahati,26.135400470493835,91.74952321308412,Post-Monsoon,25.3,37.6,43.2,33.8,3.59,15.2,1001.4,14136,6.5,None,Low
Rajasthan,Jaipur,26.832395609179724,75.84785374013201,Winter,12.1,11.9,62.0,67.4,3.76,19.4,1012.4,2545,7.3,None,Low
Kerala,Kochi,9.870785647107379,76.26918672396077,Monsoon,663.2,19.8,92.6,88.9,5.88,13.6,1014.4,21905,6.8,None,Low
Assam,Guwahati,26.081842025421533,91.75563524858445,Winter,40.7,20.4,75.2,50.2,4.17,15.7,1002.4,20253,3.3,None,Low
West Bengal,Kolkata,22.61834055866571,88.4087752628354,Winter,18.7,27.4,64.9,11.4,3.51,7.1,1012.7,6434,3.3,None,Low
Maharashtra,Mumbai,19.14087698603611,72.91460096227624,Monsoon,572.8,39.8,77.3,97.3,10.07,11.2,1013.9,13709,6.7,Flood,High
Rajasthan,Jaipur,26.86860925462415,75.84538516329337,Monsoon,326.8,32.6,85.4,92.9,6.64,11.5,1002.5,6760,7.7,None,Low
Tamil Nadu,Chennai,13.073688300028161,80.35659725416026,Post-Monsoon,42.8,23.7,38.1,65.9,1.09,6.6,1011.3,24789,6.3,None,Low
Gujarat,Ahmedabad,22.93076342058332,72.48598607522968,Post-Monsoon,46.5,37.2,21.3,57.8,4.96,17.5,1006.7,19451,4.0,None,Low
Kerala,Kochi,10.010152922977204,76.24760220178531,Summer,23.2,45.4,27.4,5.0,4.95,18.6,1007.7,15902,4.7,None,Low
West Bengal,Kolkata,22.652746336003684,88.28081694339718,Winter,24.1,23.0,34.3,69.0,2.28,10.4,1007.4,14554,7.2,None,Low
Uttarakhand,Dehradun,30.246732594383253,77.98440721774847,Monsoon,168.1,13.9,70.7,83.1,9.63,7.8,1005.7,20701,7.0,None,Low
Assam,Guwahati,26.183162798697328,91.78215682504641,Post-Monsoon,9.9,23.2,68.5,41.2,3.85,15.5,1013.5,8260,6.9,None,Low
Rajasthan,Jaipur,26.974743486218006,75.74796127719044,Monsoon,160.5,27.0,72.9,95.1,8.05,5.8,1010.0,7509,5.2,None,Low
Assam,Guwahati,26.141394750964334,91.7411334373084,Monsoon,589.0,29.1,94.4,91.3,9.5,15.1,1001.4,3606,7.1,Flood,Moderate
Odisha,Bhubaneswar,20.331410315289016,85.89002586463545,Winter,26.8,37.2,27.4,37.6,1.09,7.8,1005.0,1622,7.4,None,Low
Gujarat,Ahmedabad,23.070908200387333,72.58620835005372,Post-Monsoon,47.0,11.4,44.8,69.8,2.14,18.0,1007.6,5671,7.7,None,Low
West Bengal,Kolkata,22.552487442655778,88.35502256781245,Summer,9.9,35.4,18.0,15.4,1.57,17.1,1010.8,7498,3.4,None,Low
Maharashtra,Mumbai,19.139421671661072,72.92588802582546,Winter,27.1,34.1,69.0,10.6,2.3,8.1,1010.0,19316,2.0,None,Low
Gujarat,Ahmedabad,23.019962869404274,72.59123070606225,Post-Monsoon,12.3,39.0,54.4,63.5,3.57,10.6,1003.6,18951,7.8,None,Low
Rajasthan,Jaipur,26.909719393880142,75.76094995974057,Post-Monsoon,29.5,37.3,29.1,37.4,4.26,7.7,1012.9,8164,3.3,None,Low
Odisha,Bhubaneswar,20.320564010685317,85.74496213841881,Monsoon,566.4,22.6,74.9,84.5,8.13,19.2,1001.9,19951,7.7,Flood,High
Uttarakhand,Dehradun,30.38286254720473,77.99257587862935,Winter,11.0,23.1,72.1,40.5,2.77,11.0,1014.1,16060,7.4,None,Low
Delhi,New Delhi,28.64786553552232,77.29951808906046,Post-Monsoon,26.3,19.6,25.9,30.4,3.92,16.7,1014.5,6187,3.9,None,Low
Assam,Guwahati,26.09578845451448,91.80234729000783,Post-Monsoon,2.7,13.8,23.8,74.1,4.54,8.8,1012.3,5031,2.9,None,Low
Odisha,Bhubaneswar,20.25375792583312,85.78792989313007,Summer,44.5,44.6,32.1,2.9,3.86,7.1,1011.2,23192,7.0,None,Low
West Bengal,Kolkata,22.558736236693115,88.35090348924965,Summer,17.9,46.1,38.8,18.2,3.46,13.6,1004.0,2477,3.1,None,Low
Gujarat,Ahmedabad,22.98286521431881,72.50513968672615,Winter,25.7,32.6,25.8,56.9,2.66,11.4,1004.5,5329,3.6,None,Low
Odisha,Bhubaneswar,20.39433413300782,85.74532604819592,Monsoon,442.5,39.0,70.7,89.8,4.35,12.9,1004.7,23925,8.8,None,Low
Maharashtra,Mumbai,19.07172980673386,72.93252275203848,Winter,10.7,20.6,36.2,64.6,2.93,14.9,1006.7,24037,5.2,None,Low
Assam,Guwahati,26.171442413704973,91.81838887159067,Winter,5.0,13.1,69.3,66.0,3.24,15.6,1008.4,19768,6.7,None,Low
Tamil Nadu,Chennai,13.058917904274377,80.17520889943927,Winter,43.2,17.0,60.7,30.1,2.85,14.0,1013.6,18487,7.2,None,Low
Delhi,New Delhi,28.552572302281277,77.16736550273535,Post-Monsoon,14.5,12.9,35.0,64.4,2.09,7.5,1008.8,4847,4.8,None,Low
Rajasthan,Jaipur,26.833951847871653,75.70974165845689,Winter,49.7,18.5,57.2,66.4,1.55,9.4,1004.0,8740,2.4,None,Low
West Bengal,Kolkata,22.570358464295946,88.31022121225143,Summer,40.3,37.3,15.0,14.2,1.38,12.3,1001.7,23439,6.4,None,Low
Uttarakhand,Dehradun,30.402937168118658,77.95524711883712,Summer,18.1,38.3,23.7,19.4,1.24,8.9,1012.3,17393,8.0,None,Low
Maharashtra,Mumbai,18.988537002295274,72.80397794722057,Monsoon,741.2,21.3,85.5,81.4,7.46,5.7,1007.7,24921,3.9,Flood,High
Uttarakhand,Dehradun,30.225396524125056,78.04251674628435,Summer,20.1,45.6,23.2,5.1,1.21,5.8,1009.5,14003,6.3,None,Low
Gujarat,Ahmedabad,23.010507396684865,72.6111054967349,Winter,6.5,37.8,21.6,65.9,3.74,9.2,1012.8,5679,8.2,None,Low
Gujarat,Ahmedabad,22.98852787776246,72.4798043625212,Winter,11.6,37.2,80.0,73.5,3.65,17.9,1005.8,19629,3.6,None,Low
